2025-09-07 22:16:18,695 | INFO | CART | ADD | 307 | /add/10 | 
2025-09-07 23:44:40,732 | INFO | PAYMENT | SUCCESS | 440 | /checkout | 
2025-09-07 23:44:41,993 | INFO | CART | ADD | 564 | /add/5 | 
2025-09-07 23:44:43,684 | INFO | PAYMENT | FAILED | 555 | /checkout | Transaction declined
2025-09-07 23:44:44,462 | INFO | SECURITY | FAILED | 0 | /login | FAILED LOGIN attempt user=admin
2025-09-07 23:44:45,823 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:44:46,684 | INFO | CART | ADD | 556 | /add/8 | 
2025-09-07 23:44:48,543 | INFO | PAYMENT | FAILED | 813 | /checkout | Transaction declined
2025-09-07 23:44:50,753 | INFO | PAYMENT | SUCCESS | 456 | /checkout | 
2025-09-07 23:44:52,329 | INFO | PAYMENT | FAILED | 349 | /checkout | Transaction declined
2025-09-07 23:44:54,711 | INFO | CART | ADD | 958 | /add/9 | 
2025-09-07 23:44:55,954 | INFO | PAYMENT | SUCCESS | 138 | /checkout | 
2025-09-07 23:44:58,143 | INFO | PAYMENT | SUCCESS | 831 | /checkout | 
2025-09-07 23:45:00,699 | INFO | CART | ADD | 952 | /add/4 | 
2025-09-07 23:45:03,483 | INFO | PAYMENT | SUCCESS | 93 | /checkout | 
2025-09-07 23:45:04,532 | INFO | PAYMENT | SUCCESS | 653 | /checkout | 
2025-09-07 23:45:07,454 | INFO | PAYMENT | SUCCESS | 974 | /checkout | 
2025-09-07 23:45:10,087 | INFO | PAYMENT | SUCCESS | 929 | /checkout | 
2025-09-07 23:45:11,847 | INFO | CART | ADD | 473 | /add/6 | 
2025-09-07 23:45:12,671 | INFO | PAYMENT | SUCCESS | 763 | /checkout | 
2025-09-07 23:45:15,030 | INFO | PAYMENT | FAILED | 948 | /checkout | Transaction declined
2025-09-07 23:45:17,788 | INFO | CART | ADD | 466 | /add/3 | 
2025-09-07 23:45:20,271 | INFO | PAYMENT | FAILED | 412 | /checkout | Transaction declined
2025-09-07 23:45:21,481 | INFO | PAYMENT | SUCCESS | 690 | /checkout | 
2025-09-07 23:45:22,728 | INFO | PAYMENT | FAILED | 827 | /checkout | Transaction declined
2025-09-07 23:45:24,210 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:45:24,794 | INFO | PAYMENT | SUCCESS | 411 | /checkout | 
2025-09-07 23:45:26,627 | INFO | PAYMENT | SUCCESS | 921 | /checkout | 
2025-09-07 23:45:28,699 | INFO | PAYMENT | FAILED | 634 | /checkout | Transaction declined
2025-09-07 23:45:29,901 | INFO | PAYMENT | SUCCESS | 222 | /checkout | 
2025-09-07 23:45:32,167 | INFO | PAYMENT | SUCCESS | 550 | /checkout | 
2025-09-07 23:45:33,654 | INFO | CART | ADD | 694 | /add/4 | 
2025-09-07 23:45:34,883 | INFO | CART | ADD | 846 | /add/9 | 
2025-09-07 23:45:35,684 | INFO | CART | ADD | 689 | /add/2 | 
2025-09-07 23:45:36,892 | INFO | PAYMENT | SUCCESS | 180 | /checkout | 
2025-09-07 23:45:39,408 | INFO | PAYMENT | SUCCESS | 978 | /checkout | 
2025-09-07 23:45:41,158 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:45:42,463 | INFO | PAYMENT | SUCCESS | 152 | /checkout | 
2025-09-07 23:45:44,045 | INFO | PAYMENT | SUCCESS | 866 | /checkout | 
2025-09-07 23:45:46,470 | INFO | PAYMENT | SUCCESS | 754 | /checkout | 
2025-09-07 23:45:48,410 | INFO | CART | ADD | 867 | /add/3 | 
2025-09-07 23:45:48,999 | INFO | PAYMENT | SUCCESS | 911 | /checkout | 
2025-09-07 23:45:49,897 | INFO | CART | ADD | 595 | /add/3 | 
2025-09-07 23:45:52,337 | INFO | PAYMENT | FAILED | 833 | /checkout | Transaction declined
2025-09-07 23:45:54,587 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:45:57,281 | INFO | CART | ADD | 295 | /add/9 | 
2025-09-07 23:45:58,305 | INFO | PAYMENT | SUCCESS | 245 | /checkout | 
2025-09-07 23:45:59,052 | INFO | PAYMENT | SUCCESS | 198 | /checkout | 
2025-09-07 23:46:01,559 | INFO | PAYMENT | SUCCESS | 626 | /checkout | 
2025-09-07 23:46:02,868 | INFO | PAYMENT | SUCCESS | 808 | /checkout | 
2025-09-07 23:46:04,884 | INFO | PAYMENT | FAILED | 966 | /checkout | Transaction declined
2025-09-07 23:46:06,945 | INFO | CART | ADD | 457 | /add/5 | 
2025-09-07 23:46:08,083 | INFO | PAYMENT | SUCCESS | 121 | /checkout | 
2025-09-07 23:46:09,055 | INFO | PAYMENT | SUCCESS | 387 | /checkout | 
2025-09-07 23:46:10,112 | INFO | PAYMENT | FAILED | 213 | /checkout | Transaction declined
2025-09-07 23:46:11,984 | INFO | PAYMENT | SUCCESS | 985 | /checkout | 
2025-09-07 23:46:14,475 | INFO | PAYMENT | SUCCESS | 335 | /checkout | 
2025-09-07 23:46:17,187 | INFO | PAYMENT | SUCCESS | 847 | /checkout | 
2025-09-07 23:46:20,028 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:46:22,790 | INFO | PAYMENT | SUCCESS | 884 | /checkout | 
2025-09-07 23:46:23,934 | INFO | CART | ADD | 649 | /add/7 | 
2025-09-07 23:46:25,817 | INFO | PAYMENT | SUCCESS | 989 | /checkout | 
2025-09-07 23:46:26,566 | INFO | CART | ADD | 889 | /add/8 | 
2025-09-07 23:46:28,183 | INFO | PAYMENT | SUCCESS | 796 | /checkout | 
2025-09-07 23:46:29,545 | INFO | PAYMENT | SUCCESS | 702 | /checkout | 
2025-09-07 23:46:30,057 | INFO | PAYMENT | FAILED | 386 | /checkout | Transaction declined
2025-09-07 23:46:31,404 | INFO | PAYMENT | SUCCESS | 836 | /checkout | 
2025-09-07 23:46:32,542 | INFO | PAYMENT | FAILED | 704 | /checkout | Transaction declined
2025-09-07 23:46:34,899 | INFO | PAYMENT | SUCCESS | 407 | /checkout | 
2025-09-07 23:46:37,882 | INFO | PAYMENT | FAILED | 607 | /checkout | Transaction declined
2025-09-07 23:46:39,749 | INFO | CART | ADD | 600 | /add/2 | 
2025-09-07 23:46:42,105 | INFO | PAYMENT | SUCCESS | 908 | /checkout | 
2025-09-07 23:46:44,031 | INFO | CART | ADD | 872 | /add/6 | 
2025-09-07 23:46:46,788 | INFO | PAYMENT | FAILED | 226 | /checkout | Transaction declined
2025-09-07 23:46:47,970 | INFO | CART | ADD | 720 | /add/9 | 
2025-09-07 23:46:49,954 | INFO | PAYMENT | SUCCESS | 724 | /checkout | 
2025-09-07 23:46:51,093 | INFO | PAYMENT | FAILED | 209 | /checkout | Transaction declined
2025-09-07 23:46:53,019 | INFO | PAYMENT | FAILED | 694 | /checkout | Transaction declined
2025-09-07 23:46:54,881 | INFO | PAYMENT | SUCCESS | 568 | /checkout | 
2025-09-07 23:46:57,245 | INFO | PAYMENT | SUCCESS | 676 | /checkout | 
2025-09-07 23:46:59,152 | INFO | PAYMENT | SUCCESS | 688 | /checkout | 
2025-09-07 23:47:01,325 | INFO | PAYMENT | SUCCESS | 220 | /checkout | 
2025-09-07 23:47:02,540 | INFO | PAYMENT | SUCCESS | 523 | /checkout | 
2025-09-07 23:47:04,719 | INFO | PAYMENT | FAILED | 833 | /checkout | Transaction declined
2025-09-07 23:47:07,417 | INFO | CART | ADD | 777 | /add/6 | 
2025-09-07 23:47:08,572 | INFO | CART | ADD | 721 | /add/3 | 
2025-09-07 23:47:09,235 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:47:10,185 | INFO | CART | ADD | 541 | /add/4 | 
2025-09-07 23:47:12,177 | INFO | PAYMENT | SUCCESS | 841 | /checkout | 
2025-09-07 23:47:14,927 | INFO | PAYMENT | SUCCESS | 627 | /checkout | 
2025-09-07 23:47:17,785 | INFO | PAYMENT | SUCCESS | 691 | /checkout | 
2025-09-07 23:47:19,383 | INFO | PAYMENT | FAILED | 470 | /checkout | Transaction declined
2025-09-07 23:47:20,567 | INFO | PAYMENT | FAILED | 1000 | /checkout | Transaction declined
2025-09-07 23:47:22,874 | INFO | CART | ADD | 366 | /add/9 | 
2025-09-07 23:47:25,049 | INFO | PAYMENT | FAILED | 312 | /checkout | Transaction declined
2025-09-07 23:47:27,237 | INFO | PAYMENT | SUCCESS | 361 | /checkout | 
2025-09-07 23:47:27,904 | INFO | PAYMENT | SUCCESS | 613 | /checkout | 
2025-09-07 23:47:29,964 | INFO | PAYMENT | FAILED | 77 | /checkout | Transaction declined
2025-09-07 23:47:31,831 | INFO | PAYMENT | FAILED | 329 | /checkout | Transaction declined
2025-09-07 23:47:34,054 | INFO | PAYMENT | SUCCESS | 892 | /checkout | 
2025-09-07 23:47:35,978 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:47:38,847 | INFO | CART | ADD | 902 | /add/3 | 
2025-09-07 23:47:40,977 | INFO | CART | ADD | 343 | /add/6 | 
2025-09-07 23:47:41,903 | INFO | PAYMENT | FAILED | 296 | /checkout | Transaction declined
2025-09-07 23:47:43,530 | INFO | PAYMENT | SUCCESS | 769 | /checkout | 
2025-09-07 23:47:44,403 | INFO | PAYMENT | SUCCESS | 325 | /checkout | 
2025-09-07 23:47:45,190 | INFO | PAYMENT | SUCCESS | 312 | /checkout | 
2025-09-07 23:47:46,448 | INFO | PAYMENT | SUCCESS | 706 | /checkout | 
2025-09-07 23:47:49,186 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:47:52,028 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:47:54,776 | INFO | PAYMENT | SUCCESS | 408 | /checkout | 
2025-09-07 23:47:56,875 | INFO | PAYMENT | FAILED | 779 | /checkout | Transaction declined
2025-09-07 23:47:58,113 | INFO | PAYMENT | SUCCESS | 682 | /checkout | 
2025-09-07 23:47:59,053 | INFO | PAYMENT | SUCCESS | 909 | /checkout | 
2025-09-07 23:48:00,005 | INFO | CART | ADD | 568 | /add/7 | 
2025-09-07 23:48:01,749 | INFO | PAYMENT | FAILED | 598 | /checkout | Transaction declined
2025-09-07 23:48:04,399 | INFO | PAYMENT | SUCCESS | 976 | /checkout | 
2025-09-07 23:48:07,330 | INFO | PAYMENT | SUCCESS | 169 | /checkout | 
2025-09-07 23:48:08,010 | INFO | CART | ADD | 318 | /add/8 | 
2025-09-07 23:48:09,102 | INFO | PAYMENT | SUCCESS | 252 | /checkout | 
2025-09-07 23:48:11,565 | INFO | PAYMENT | FAILED | 881 | /checkout | Transaction declined
2025-09-07 23:48:12,954 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:48:15,378 | INFO | PAYMENT | SUCCESS | 71 | /checkout | 
2025-09-07 23:48:16,922 | INFO | PAYMENT | FAILED | 79 | /checkout | Transaction declined
2025-09-07 23:48:19,904 | INFO | PAYMENT | SUCCESS | 67 | /checkout | 
2025-09-07 23:48:21,566 | INFO | PAYMENT | FAILED | 242 | /checkout | Transaction declined
2025-09-07 23:48:22,370 | INFO | PAYMENT | SUCCESS | 494 | /checkout | 
2025-09-07 23:48:23,686 | INFO | PAYMENT | SUCCESS | 50 | /checkout | 
2025-09-07 23:48:24,487 | INFO | PAYMENT | FAILED | 355 | /checkout | Transaction declined
2025-09-07 23:48:26,198 | INFO | PAYMENT | FAILED | 697 | /checkout | Transaction declined
2025-09-07 23:48:26,792 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:48:29,329 | INFO | PAYMENT | FAILED | 459 | /checkout | Transaction declined
2025-09-07 23:48:31,955 | INFO | CART | ADD | 569 | /add/7 | 
2025-09-07 23:48:33,863 | INFO | PAYMENT | SUCCESS | 718 | /checkout | 
2025-09-07 23:48:35,142 | INFO | PAYMENT | SUCCESS | 352 | /checkout | 
2025-09-07 23:48:36,249 | INFO | PAYMENT | SUCCESS | 914 | /checkout | 
2025-09-07 23:48:37,166 | INFO | PAYMENT | SUCCESS | 347 | /checkout | 
2025-09-07 23:48:38,996 | INFO | PAYMENT | FAILED | 672 | /checkout | Transaction declined
2025-09-07 23:48:41,755 | INFO | PAYMENT | SUCCESS | 15000 | /checkout | Suspicious high-value transaction
2025-09-07 23:48:42,775 | INFO | CART | ADD | 556 | /add/8 | 
2025-09-07 23:48:45,450 | INFO | PAYMENT | SUCCESS | 821 | /checkout | 
2025-09-07 23:48:48,308 | INFO | PAYMENT | FAILED | 699 | /checkout | Transaction declined
2025-09-07 23:48:50,686 | INFO | PAYMENT | SUCCESS | 115 | /checkout | 
2025-09-07 23:48:51,321 | INFO | CART | ADD | 408 | /add/1 | 
2025-09-07 23:48:54,315 | INFO | CART | ADD | 887 | /add/3 | 
2025-09-07 23:48:57,148 | INFO | PAYMENT | SUCCESS | 895 | /checkout | 
2025-09-07 23:48:58,094 | INFO | PAYMENT | SUCCESS | 529 | /checkout | 
2025-09-07 23:48:59,501 | INFO | PAYMENT | SUCCESS | 636 | /checkout | 
2025-09-07 23:49:00,691 | INFO | PAYMENT | SUCCESS | 787 | /checkout | 
2025-09-07 23:49:01,808 | INFO | CART | ADD | 565 | /add/9 | 
2025-09-07 23:49:03,225 | INFO | PAYMENT | SUCCESS | 639 | /checkout | 
2025-09-07 23:49:05,466 | INFO | PAYMENT | SUCCESS | 226 | /checkout | 
2025-09-07 23:49:06,808 | INFO | CART | ADD | 566 | /add/10 | 
2025-09-07 23:49:09,428 | INFO | PAYMENT | FAILED | 676 | /checkout | Transaction declined
2025-09-07 23:49:11,392 | INFO | PAYMENT | SUCCESS | 677 | /checkout | 
2025-09-07 23:49:13,180 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:49:15,899 | INFO | PAYMENT | SUCCESS | 386 | /checkout | 
2025-09-07 23:49:17,902 | INFO | CART | ADD | 262 | /add/5 | 
2025-09-07 23:49:19,434 | INFO | PAYMENT | FAILED | 207 | /checkout | Transaction declined
2025-09-07 23:49:21,550 | INFO | PAYMENT | FAILED | 127 | /checkout | Transaction declined
2025-09-07 23:49:22,393 | INFO | PAYMENT | FAILED | 78 | /checkout | Transaction declined
2025-09-07 23:49:23,091 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:49:25,886 | INFO | PAYMENT | SUCCESS | 143 | /checkout | 
2025-09-07 23:49:27,294 | INFO | PAYMENT | FAILED | 233 | /checkout | Transaction declined
2025-09-07 23:49:29,128 | INFO | PAYMENT | FAILED | 432 | /checkout | Transaction declined
2025-09-07 23:49:29,657 | INFO | PAYMENT | SUCCESS | 568 | /checkout | 
2025-09-07 23:49:31,992 | INFO | PAYMENT | FAILED | 497 | /checkout | Transaction declined
2025-09-07 23:49:32,628 | INFO | PAYMENT | FAILED | 505 | /checkout | Transaction declined
2025-09-07 23:49:35,234 | INFO | PAYMENT | SUCCESS | 65 | /checkout | 
2025-09-07 23:49:37,052 | INFO | PAYMENT | SUCCESS | 964 | /checkout | 
2025-09-07 23:49:38,411 | INFO | PAYMENT | SUCCESS | 759 | /checkout | 
2025-09-07 23:49:40,175 | INFO | PAYMENT | SUCCESS | 694 | /checkout | 
2025-09-07 23:49:41,446 | INFO | PAYMENT | SUCCESS | 865 | /checkout | 
2025-09-07 23:49:42,683 | INFO | PAYMENT | SUCCESS | 544 | /checkout | 
2025-09-07 23:49:45,312 | INFO | CART | ADD | 652 | /add/4 | 
2025-09-07 23:49:47,066 | INFO | PAYMENT | SUCCESS | 465 | /checkout | 
2025-09-07 23:49:48,187 | INFO | PAYMENT | SUCCESS | 315 | /checkout | 
2025-09-07 23:49:49,851 | INFO | PAYMENT | FAILED | 910 | /checkout | Transaction declined
2025-09-07 23:49:51,661 | INFO | PAYMENT | SUCCESS | 881 | /checkout | 
2025-09-07 23:49:54,040 | INFO | CART | ADD | 337 | /add/10 | 
2025-09-07 23:49:57,030 | INFO | PAYMENT | SUCCESS | 762 | /checkout | 
2025-09-07 23:49:57,865 | INFO | PAYMENT | FAILED | 299 | /checkout | Transaction declined
2025-09-07 23:49:59,278 | INFO | CART | ADD | 823 | /add/5 | 
2025-09-07 23:50:01,800 | INFO | PAYMENT | SUCCESS | 841 | /checkout | 
2025-09-07 23:50:03,046 | INFO | PAYMENT | SUCCESS | 543 | /checkout | 
2025-09-07 23:50:05,121 | INFO | PAYMENT | SUCCESS | 552 | /checkout | 
2025-09-07 23:50:06,742 | INFO | PAYMENT | SUCCESS | 108 | /checkout | 
2025-09-07 23:50:09,422 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:50:11,922 | INFO | PAYMENT | SUCCESS | 856 | /checkout | 
2025-09-07 23:50:14,652 | INFO | PAYMENT | SUCCESS | 938 | /checkout | 
2025-09-07 23:50:16,356 | INFO | PAYMENT | SUCCESS | 745 | /checkout | 
2025-09-07 23:50:19,031 | INFO | PAYMENT | SUCCESS | 237 | /checkout | 
2025-09-07 23:50:19,721 | INFO | CART | ADD | 530 | /add/5 | 
2025-09-07 23:50:21,385 | INFO | PAYMENT | SUCCESS | 704 | /checkout | 
2025-09-07 23:50:23,518 | INFO | PAYMENT | FAILED | 778 | /checkout | Transaction declined
2025-09-07 23:50:26,239 | INFO | CART | ADD | 582 | /add/1 | 
2025-09-07 23:50:27,267 | INFO | PAYMENT | SUCCESS | 93 | /checkout | 
2025-09-07 23:50:28,470 | INFO | PAYMENT | SUCCESS | 917 | /checkout | 
2025-09-07 23:50:30,962 | INFO | PAYMENT | SUCCESS | 479 | /checkout | 
2025-09-07 23:50:33,516 | INFO | PAYMENT | SUCCESS | 332 | /checkout | 
2025-09-07 23:50:34,338 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:50:36,825 | INFO | CART | ADD | 895 | /add/3 | 
2025-09-07 23:50:37,587 | INFO | PAYMENT | SUCCESS | 998 | /checkout | 
2025-09-07 23:50:38,272 | INFO | PAYMENT | SUCCESS | 728 | /checkout | 
2025-09-07 23:50:39,500 | INFO | PAYMENT | SUCCESS | 442 | /checkout | 
2025-09-07 23:50:40,316 | INFO | CART | ADD | 397 | /add/10 | 
2025-09-07 23:50:42,087 | INFO | PAYMENT | SUCCESS | 545 | /checkout | 
2025-09-07 23:50:43,026 | INFO | CART | ADD | 828 | /add/11 | 
2025-09-07 23:50:45,874 | INFO | PAYMENT | SUCCESS | 639 | /checkout | 
2025-09-07 23:50:48,551 | INFO | PAYMENT | SUCCESS | 164 | /checkout | 
2025-09-07 23:50:49,403 | INFO | PAYMENT | FAILED | 744 | /checkout | Transaction declined
2025-09-07 23:50:52,142 | INFO | SECURITY | FAILED | 0 | /admin | Unauthorized access attempt
2025-09-07 23:50:54,211 | INFO | PAYMENT | SUCCESS | 90 | /checkout | 
2025-09-07 23:50:56,092 | INFO | PAYMENT | SUCCESS | 928 | /checkout | 
2025-09-07 23:50:58,336 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:51:00,960 | INFO | PAYMENT | SUCCESS | 711 | /checkout | 
2025-09-07 23:51:01,571 | INFO | CART | ADD | 473 | /add/3 | 
2025-09-07 23:51:04,141 | INFO | CART | ADD | 519 | /add/9 | 
2025-09-07 23:51:05,676 | INFO | CART | ADD | 378 | /add/1 | 
2025-09-07 23:51:08,594 | INFO | CART | ADD | 549 | /add/7 | 
2025-09-07 23:51:11,377 | INFO | PAYMENT | FAILED | 584 | /checkout | Transaction declined
2025-09-07 23:51:13,567 | INFO | PAYMENT | SUCCESS | 946 | /checkout | 
2025-09-07 23:51:15,334 | INFO | CART | ADD | 50 | /add/1 | Unusually low amount - possible testing
2025-09-07 23:51:16,336 | INFO | PAYMENT | SUCCESS | 633 | /checkout | 
2025-09-07 23:51:17,043 | INFO | PAYMENT | SUCCESS | 577 | /checkout | 
2025-09-07 23:51:19,275 | INFO | PAYMENT | SUCCESS | 767 | /checkout | 
2025-09-07 23:51:21,434 | INFO | PAYMENT | SUCCESS | 967 | /checkout | 
2025-09-07 23:51:21,989 | INFO | CART | ADD | 877 | /add/7 | 
2025-09-07 23:51:23,772 | INFO | PAYMENT | SUCCESS | 141 | /checkout | 
2025-09-07 23:51:24,580 | INFO | PAYMENT | FAILED | 628 | /checkout | Transaction declined
2025-09-07 23:51:25,240 | INFO | PAYMENT | SUCCESS | 73 | /checkout | 
2025-09-07 23:51:25,768 | INFO | PAYMENT | SUCCESS | 393 | /checkout | 
2025-09-07 23:51:26,614 | INFO | PAYMENT | SUCCESS | 413 | /checkout | 
2025-09-07 23:51:27,256 | INFO | PAYMENT | SUCCESS | 380 | /checkout | 
2025-09-07 23:51:27,953 | INFO | PAYMENT | SUCCESS | 770 | /checkout | 
2025-09-07 23:51:29,281 | INFO | SECURITY | FAILED | 0 | /search | SQL Injection attempt id=' OR '1'='1
2025-09-07 23:51:30,875 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:51:33,704 | INFO | PAYMENT | FAILED | 849 | /checkout | Transaction declined
2025-09-07 23:51:36,022 | INFO | PAYMENT | FAILED | 317 | /checkout | Transaction declined
2025-09-07 23:51:37,954 | INFO | CART | ADD | 437 | /add/7 | 
2025-09-07 23:51:39,904 | INFO | PAYMENT | SUCCESS | 785 | /checkout | 
2025-09-07 23:51:41,819 | INFO | CART | ADD | 651 | /add/8 | 
2025-09-07 23:51:43,110 | INFO | PAYMENT | FAILED | 486 | /checkout | Transaction declined
2025-09-07 23:51:44,519 | INFO | CART | ADD | 201 | /add/7 | 
2025-09-07 23:51:47,401 | INFO | PAYMENT | SUCCESS | 705 | /checkout | 
2025-09-07 23:51:48,199 | INFO | PAYMENT | FAILED | 462 | /checkout | Transaction declined
2025-09-07 23:51:48,743 | INFO | PAYMENT | FAILED | 305 | /checkout | Transaction declined
2025-09-07 23:51:50,592 | INFO | PAYMENT | SUCCESS | 390 | /checkout | 
2025-09-07 23:51:51,186 | INFO | PAYMENT | SUCCESS | 888 | /checkout | 
2025-09-07 23:51:51,983 | INFO | PAYMENT | FAILED | 548 | /checkout | Transaction declined
2025-09-07 23:51:52,766 | INFO | PAYMENT | SUCCESS | 837 | /checkout | 
2025-09-07 23:51:53,759 | INFO | PAYMENT | FAILED | 944 | /checkout | Transaction declined
2025-09-07 23:51:56,705 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:51:57,270 | INFO | PAYMENT | FAILED | 239 | /checkout | Transaction declined
2025-09-07 23:51:58,273 | INFO | PAYMENT | SUCCESS | 204 | /checkout | 
2025-09-07 23:52:00,960 | INFO | CART | ADD | 464 | /add/11 | 
2025-09-07 23:52:01,832 | INFO | PAYMENT | SUCCESS | 644 | /checkout | 
2025-09-07 23:52:04,822 | INFO | PAYMENT | SUCCESS | 556 | /checkout | 
2025-09-07 23:52:06,464 | INFO | CART | ADD | 304 | /add/8 | 
2025-09-07 23:52:07,458 | INFO | PAYMENT | SUCCESS | 629 | /checkout | 
2025-09-07 23:52:09,154 | INFO | PAYMENT | SUCCESS | 175 | /checkout | 
2025-09-07 23:52:11,896 | INFO | PAYMENT | SUCCESS | 660 | /checkout | 
2025-09-07 23:52:13,223 | INFO | CART | ADD | 728 | /add/2 | 
2025-09-07 23:52:14,644 | INFO | PAYMENT | SUCCESS | 353 | /checkout | 
2025-09-07 23:52:15,557 | INFO | PAYMENT | SUCCESS | 307 | /checkout | 
2025-09-07 23:52:18,554 | INFO | PAYMENT | FAILED | 99999 | /checkout | Possible fraud detected - unusually high amount
2025-09-07 23:52:19,174 | INFO | CART | ADD | 765 | /add/3 | 
2025-09-07 23:52:21,790 | INFO | PAYMENT | SUCCESS | 253 | /checkout | 
2025-09-07 23:52:22,577 | INFO | PAYMENT | FAILED | 716 | /checkout | Transaction declined
2025-09-07 23:52:24,964 | INFO | PAYMENT | SUCCESS | 473 | /checkout | 
2025-09-07 23:52:27,823 | INFO | CART | ADD | 387 | /add/5 | 
2025-09-07 23:52:30,417 | INFO | PAYMENT | FAILED | 320 | /checkout | Transaction declined
2025-09-07 23:52:31,571 | INFO | PAYMENT | SUCCESS | 216 | /checkout | 
2025-09-07 23:52:34,349 | INFO | PAYMENT | FAILED | 920 | /checkout | Transaction declined
2025-09-07 23:52:36,443 | INFO | PAYMENT | FAILED | 864 | /checkout | Transaction declined
2025-09-07 23:52:37,939 | INFO | CART | ADD | 640 | /add/10 | 
2025-09-07 23:52:40,156 | INFO | PAYMENT | SUCCESS | 229 | /checkout | 
2025-09-07 23:52:41,934 | INFO | PAYMENT | SUCCESS | 856 | /checkout | 
